RewardID,CardNumber,Reward_points_balance,Reward_points_consumed,ExpiryDate
72320,4933965889,8250,2842,2025-02-20 14:42:36.157151
74365,9542801608,789,112,2024-10-26 01:29:57.142498
39207,2241453315,3140,192,2024-09-02 21:23:12.702118
34861,6649744072,8943,2801,2025-01-21 21:21:42.144549
19555,5098889513,7256,5193,2024-06-27 17:38:55.364077
60846,6279051870,6736,2245,2024-10-05 18:40:38.564770
62538,5133751675,456,125,2024-05-19 18:49:53.144551
86332,8839637866,4398,369,2025-01-12 09:07:57.690529
6793,1592046241,5641,2155,2024-05-09 05:05:17.668726
19199,4018681582,18,2,2025-02-01 11:14:33.898922
4691,1625508018,2546,2022,2024-05-09 15:26:45.924692
90635,9858438938,5558,882,2025-01-26 01:20:56.146951
18305,5774688333,9339,7014,2024-12-16 11:30:57.983936
86730,9161357448,9518,6866,2024-08-01 20:25:36.210743
44180,7913887263,3132,1205,2025-01-05 11:20:05.082855
75271,1153339064,8896,8666,2025-01-10 11:20:23.221004
10276,2336352472,4965,3034,2024-07-23 00:13:41.146949
17017,4710370876,4048,1088,2024-08-31 17:30:31.463074
62472,4577838377,5974,1588,2025-01-15 04:30:03.320824
60710,2731751276,1005,310,2025-04-05 11:59:24.408667
26962,7820868745,6698,1904,2025-04-12 04:30:48.668905
4324,3062633802,322,45,2025-03-09 22:31:15.042877
84961,6124812929,3601,1710,2024-10-14 20:33:36.046199
40521,5470149248,9098,7059,2024-10-13 05:22:57.282207
27567,8822225499,1637,1538,2024-06-12 06:52:38.962499
82665,9586086145,2447,917,2024-12-11 07:48:34.973272
2811,6819838888,9527,1887,2025-01-27 07:07:13.021948
98718,3992038637,3149,2173,2024-09-10 20:41:03.626184
40914,2220600184,6450,5765,2024-09-01 13:52:48.542442
55003,6104519582,3788,3719,2024-11-05 22:57:47.630256
98908,2990847495,5520,4121,2024-10-06 20:59:24.969301
39569,8006792850,7983,6159,2024-12-12 02:13:19.027109
17463,5041794582,6743,3616,2024-11-28 07:41:51.830742
91119,1517410310,5456,2372,2025-03-24 18:07:55.398729
53454,8078371154,5140,4119,2025-03-13 08:58:22.746717
37606,1932998592,177,82,2024-05-25 20:47:32.335681
41276,1768408323,5860,2665,2025-03-22 15:23:29.327690
9429,3570058919,6926,6793,2025-03-05 09:29:56.223636
99377,1898297952,5334,3283,2024-10-03 15:24:13.608780
4900,3350755536,779,51,2024-06-08 02:19:02.569214
38407,5225755592,4437,4228,2024-11-02 07:13:11.666381
77435,6455043192,1518,756,2024-09-26 14:20:08.137857
29050,8194534305,3095,47,2024-12-13 05:31:34.258022
54722,4649600097,8911,316,2024-05-25 11:44:20.019051
79248,6636469127,3687,2860,2024-05-06 07:08:43.882514
34713,8820519468,8328,1064,2024-08-02 18:34:06.395626
70654,6480545625,4290,1514,2024-09-05 08:40:09.664320
11711,8049499608,9587,1339,2025-03-04 21:44:30.878682
29570,7864887898,851,372,2024-08-06 05:56:17.057972
85155,9812041584,9142,2246,2025-04-03 19:22:52.887085
3479,3619949355,3604,780,2024-10-08 15:27:17.065828
10635,7414532130,6684,5743,2024-12-06 08:38:26.070294
49230,2495416116,7171,1811,2024-07-05 11:39:24.861763
1335,5543370245,60,37,2025-04-22 16:21:11.106818
41748,4357561727,8021,4307,2024-07-27 20:15:28.167853
24658,8807717175,3398,2258,2025-01-31 00:58:18.462055
19297,7008360387,3395,1862,2025-01-29 13:51:41.652436
40602,2465643800,6717,5144,2025-01-16 15:03:36.377369
8902,1460333303,3345,1886,2024-06-08 19:32:37.948102
44829,7416389645,271,190,2024-07-24 15:59:38.377691
6837,9606662200,9520,8821,2024-08-08 20:53:03.985612
8978,3206964780,9639,1775,2025-04-24 15:08:31.297227
46532,6929675014,7594,5623,2024-09-20 21:27:26.879443
6552,7521135494,2259,274,2025-04-27 02:58:01.918019
21752,4163890117,3476,379,2024-06-17 05:13:06.247241
7350,1290995619,2841,2726,2024-05-24 13:10:52.237229
7152,4999869276,2049,857,2025-01-05 16:28:10.034811
61366,6730202377,6985,1724,2024-05-05 23:35:24.982418
84257,4563495921,2111,1634,2025-04-06 01:09:37.561268
20397,8697715433,6534,5139,2025-04-24 13:47:20.155046
81377,7652770347,8523,8236,2024-05-28 14:44:14.798681
11790,3568726406,9638,8320,2025-01-30 14:15:52.486999
2891,9195226896,9943,7213,2025-02-17 00:59:13.213636
66435,6049262796,7609,1287,2024-07-29 16:29:24.607739
83699,3679290652,7748,3664,2024-05-05 04:25:34.887268
11851,6235571548,2658,1781,2025-04-08 07:52:50.441782
9350,1359753919,9699,8556,2024-10-08 23:39:39.465321
22057,4460170149,2485,1073,2025-01-11 13:05:12.190585
26961,3815268521,8633,1840,2025-03-27 01:30:18.903208
77567,1939606156,6882,1999,2025-03-30 20:07:53.956326
51556,3338733479,6185,2073,2025-03-02 09:33:40.344768
80517,1743841087,9177,2884,2024-06-21 07:55:50.478102
15843,7851814424,7842,3730,2024-11-10 17:44:09.759761
72571,5346015914,5839,1868,2024-09-14 02:18:54.330980
51232,8266392300,5413,2318,2024-05-10 03:07:04.726596
71397,1281073312,9761,2163,2024-11-23 19:42:25.283605
23387,7688841423,5382,464,2024-12-27 12:53:27.309795
35666,5138769528,6985,956,2024-08-16 20:00:12.266613
63071,2034286014,3165,1882,2024-07-28 03:53:19.819476
40224,6997148659,5743,4280,2024-11-05 02:22:03.486469
51331,8661135236,3912,151,2024-05-15 18:20:28.633043
72431,8985032709,4019,2586,2024-05-20 10:36:11.618097
79192,7134919486,8301,6864,2025-03-29 04:21:24.415456
29001,6856173421,2379,338,2025-04-24 05:05:07.944657
11371,9554638540,2534,1114,2024-11-26 08:55:52.184897
88977,7636841302,342,309,2024-05-26 10:53:54.158000
46766,8541634000,2378,264,2024-11-05 01:55:48.569721
4581,8632048909,3653,2624,2025-04-22 19:30:15.998147
3099,3427628483,109,70,2024-11-30 08:47:24.217571
57678,7314294261,4026,1592,2024-09-11 01:50:05.499605
17783,7137511034,7197,3070,2025-01-01 08:52:24.493702
94190,8237392518,3763,2570,2024-06-11 19:32:45.167242
89299,1563081393,1259,961,2025-04-07 08:00:17.906425
39620,8832104567,9907,7944,2024-09-01 22:16:13.223165
49874,8682909224,4161,1718,2025-01-24 18:05:57.761699
49666,7599957090,621,550,2024-12-25 03:54:17.291955
67151,9243500739,938,468,2024-07-31 09:22:08.608530
14729,8738395136,2868,1188,2024-05-14 16:45:51.257678
23061,6053884967,2977,327,2024-10-31 13:35:31.354972
25964,1918523278,8074,6150,2024-10-12 06:21:00.518050
58838,3829185269,4078,1069,2024-05-22 23:22:41.037834
31436,7579203046,5378,1955,2024-10-16 13:09:33.945861
24174,3064963293,96,68,2024-08-30 16:54:46.128434
32246,2593556277,5465,2286,2025-02-15 22:16:09.874037
71429,3406143555,235,219,2024-08-21 07:59:17.613453
97117,2254277084,9214,976,2024-11-08 17:07:46.117725
48961,8466190558,3126,870,2024-11-13 21:01:51.517295
26442,8656192123,8873,6207,2024-11-30 01:21:23.427302
6307,4296589139,2828,1963,2024-10-29 06:48:22.452167
30212,2933832898,904,856,2025-01-25 19:29:33.740205
7663,2438872570,1578,748,2024-05-23 14:38:34.835697
36229,8117882127,4622,117,2024-12-24 17:03:05.199392
58871,9780642475,7791,376,2024-12-20 12:12:11.705674
3174,9588030849,7182,5240,2024-08-25 14:11:49.739973
81326,4809808908,8049,3068,2024-09-15 09:17:06.606632
36491,9179321565,8691,7731,2025-02-24 17:42:22.785310
1203,7122547369,4181,124,2024-11-11 19:35:55.642550
15395,9087345956,2650,1575,2024-06-20 22:54:41.693939
56647,6631493367,5952,3832,2025-01-22 14:39:43.719176
98638,7283508694,1520,312,2024-12-02 11:26:16.281529
53389,2887952232,9263,9183,2024-06-12 00:28:45.594581
7510,6065029729,6842,3089,2024-07-30 12:02:44.558178
66780,5847573552,1034,404,2024-08-10 20:11:26.886200
60989,5213142959,4729,3949,2024-06-19 00:45:43.177291
62145,6129581865,3431,209,2024-10-02 07:40:19.155997
69333,3538042708,8793,291,2024-09-25 03:03:52.290674
83664,2154670164,5267,444,2024-09-21 15:35:08.773585
61960,6931358919,6476,4962,2024-12-27 14:55:00.654570
13848,6762676696,3494,1810,2024-10-08 08:10:10.529914
62097,8147476577,4782,2778,2024-07-05 08:18:10.803607
77079,7820238623,7147,1631,2025-04-22 18:54:12.561105
58260,5568235372,5502,3130,2024-06-12 14:52:01.604225
55651,1327121616,3080,2736,2025-01-01 20:17:47.286716
1464,8808112412,5053,335,2024-06-10 23:46:46.437116
78108,8695365118,9774,8969,2024-09-12 17:35:22.393905
33264,7030766295,8112,7209,2025-04-11 05:50:15.741743
17401,9757379457,3930,399,2024-05-18 01:49:14.903106
14852,3496897540,2433,2159,2024-11-21 01:38:14.527779
74370,7950292466,9917,1578,2024-09-11 17:39:06.829206
99804,6195056755,290,277,2024-05-23 18:25:51.930338
32300,7629290969,3480,1730,2024-06-03 18:31:41.979268
71635,2709678081,565,252,2025-02-26 06:16:09.693139
20664,8648959758,6725,4304,2025-01-10 11:43:09.508416
88650,7309291938,6103,5291,2024-08-11 02:45:57.837280
85203,9013186329,4808,1362,2025-03-13 12:23:33.130442
12184,5771416567,8956,6236,2024-07-31 20:21:20.604728
43821,6421519791,6585,6255,2024-11-12 13:23:42.397936
81394,4195577111,8775,6326,2024-10-11 02:08:14.953681
69878,8415269732,3021,1848,2024-12-03 06:15:12.380429
43866,7503667615,368,75,2024-08-01 23:00:17.798404
17025,5662901165,4622,1696,2024-09-19 18:19:03.149658
82423,1000006174,365,352,2024-06-04 09:45:26.595565
41405,1308061042,8168,6579,2025-01-17 02:31:23.059641
20274,2452667621,4,1,2024-09-18 06:28:32.172385
61172,7448133910,1569,1163,2024-09-17 14:03:43.925534
13979,2823597776,3226,2576,2024-06-26 03:27:12.689249
16685,2761960478,6631,3620,2024-09-11 19:27:12.910685
55977,8320605537,4575,1433,2025-02-05 02:46:47.239263
97345,9726898794,9127,6759,2024-06-03 05:19:54.833404
13689,5871324398,8372,5385,2024-08-14 11:25:27.303303
4698,7148996389,5862,5021,2024-09-22 02:06:27.223982
14417,3448124145,5959,3780,2024-12-29 22:46:58.693235
8619,9739408525,3510,2830,2024-06-08 16:42:28.110663
92151,7403095491,6687,5009,2025-01-07 21:46:33.653931
98087,9294743408,7779,4074,2024-06-10 06:33:42.399855
20755,6238349260,2423,819,2024-10-11 05:31:25.502568
82601,6004017130,7060,2288,2024-07-10 03:32:30.630544
24337,6830479818,9078,4639,2024-12-28 14:29:41.844666
75102,3004684385,7205,2048,2025-01-05 14:32:26.424279
28333,1021533807,374,357,2024-07-09 12:10:09.241023
26424,1544633055,9494,3475,2024-09-05 21:41:13.764399
85635,9620850135,3661,1939,2024-10-01 18:49:38.534224
71461,1165863235,5526,4606,2025-03-19 01:20:50.481402
80928,4712808521,48,7,2024-07-14 07:45:24.468243
15961,3484086651,1319,1213,2024-12-25 19:41:37.700704
50100,2730566641,9380,2794,2024-07-31 00:39:15.254215
5756,4778366554,7311,4332,2024-10-17 18:21:53.783187
56685,8909174303,4848,3001,2025-04-06 11:26:22.385520
81981,7021659095,439,67,2024-08-09 17:10:59.870910
74519,3864457977,3730,944,2024-11-14 04:26:43.731018
15454,1260476522,5326,747,2024-10-01 12:38:41.005968
62029,8004420096,1654,398,2025-04-11 00:47:47.452513
24951,2308372083,7449,4144,2024-11-08 03:55:17.005579
11703,7487577870,5017,2039,2025-03-28 21:37:26.661636
96144,6562882776,7758,7388,2025-04-02 09:57:17.825613
34680,7884652392,356,156,2024-05-31 11:41:36.887687
57710,5939466285,6148,5656,2024-05-14 17:55:09.892828
43736,9364983935,62,46,2024-07-27 06:14:57.928474
22884,6825237344,3446,2445,2025-01-25 11:52:31.918349
87980,3849636752,409,148,2025-02-01 10:55:37.289004
12261,3327188451,8056,3634,2024-09-28 19:20:42.034387
39153,9072482944,1427,1258,2025-02-08 11:34:32.123384
42437,7314348965,6478,1173,2024-07-03 17:57:42.952267
6436,5331074255,7440,2126,2024-11-02 23:11:47.764982
45918,8454305300,2045,337,2025-04-08 16:27:46.960360
32966,4025784334,48,6,2024-08-11 05:53:37.476591
23502,7391868325,2429,1019,2025-01-30 08:10:09.578519
28580,5021247242,1738,708,2024-09-12 13:19:06.918864
28800,9751181312,1291,923,2025-03-26 17:48:37.915687
20575,4576267786,6100,1321,2024-11-19 16:52:53.768094
52580,5410470846,5930,3773,2025-04-03 13:07:45.357626
46521,7755786166,9108,3843,2024-10-03 06:31:46.874740
30504,2761023974,9836,7461,2024-12-30 21:55:30.810612
53752,6836137560,711,567,2024-07-03 09:20:30.922867
56022,1170054617,6160,4188,2024-08-24 14:51:06.261065
72667,2768268411,7959,4784,2024-12-29 08:11:46.864922
25991,9054806819,2888,1792,2025-03-04 02:41:48.234646
57302,8785666354,8076,3158,2024-12-04 03:58:01.283594
50301,8519558009,7163,4316,2024-09-12 01:46:54.002131
83788,7051417195,5468,4669,2024-09-12 17:50:59.594830
17486,1685085487,3911,3800,2024-09-19 01:36:58.189875
84884,7470415332,9405,7307,2024-09-06 10:31:17.146804
24527,5848011715,348,102,2024-10-23 20:44:34.381595
12750,9679809189,7984,2270,2024-09-22 00:57:20.823900
35554,6843516502,5862,4894,2024-08-03 04:11:59.387896
1431,4677747020,8985,8903,2024-05-01 15:23:29.568088
5592,2248024845,4991,2238,2024-05-27 16:18:28.176923
33144,5078017326,3127,1905,2024-12-28 18:15:26.759250
16312,9160329170,715,72,2024-06-23 01:13:15.391409
24012,9522840275,5747,1588,2024-11-17 18:23:13.755242
31838,3175844964,7503,1169,2024-10-16 18:45:02.075731
374,1354506556,4116,744,2025-01-31 22:34:41.190651
12214,1967762767,7872,4230,2024-07-20 13:03:49.387144
73077,5780197240,8964,5877,2024-12-20 06:04:13.233720
18031,4046365489,5995,2285,2024-11-07 05:24:20.881518
15893,2381943824,682,200,2024-08-08 18:54:00.699167
13704,2816940046,3769,2865,2024-11-23 06:08:48.537897
89788,1066368450,2141,980,2024-12-18 06:11:55.221204
42317,2436165708,4990,4936,2024-06-22 16:07:05.567901
77647,4815019853,4843,3059,2024-12-18 15:14:25.653286
30556,9277282876,8954,5192,2024-07-20 08:22:38.690649
48416,4941377362,9869,4280,2024-12-09 16:50:12.912307
93338,9371223225,2646,399,2025-02-05 09:54:52.349101
26171,2631939367,6811,5757,2025-01-15 01:44:50.869684
30359,2223098914,6821,5957,2025-01-02 12:43:22.367662
47845,8485508879,8556,6442,2025-04-06 11:02:59.168518
71583,2593791842,5522,306,2024-12-20 08:35:02.364133
58346,8835015712,5937,5153,2024-07-12 03:26:18.894378
6850,1870463732,13,2,2024-08-02 00:37:57.005162
74074,5349862140,5167,1579,2024-08-02 07:07:37.643015
40808,6832788495,5178,3375,2025-04-17 03:21:56.972221
27993,4731909623,736,361,2024-09-15 09:54:37.997586
44014,4110119152,2108,252,2025-01-11 14:06:13.614372
65750,7029594609,5968,148,2024-05-30 20:07:22.992133
76734,2466945328,9190,957,2024-11-14 13:49:13.917619
21638,8146491204,9810,603,2024-07-30 14:17:04.130272
11167,1393858051,9881,4312,2024-05-03 21:09:02.726435
58494,1593941078,3200,556,2024-11-23 05:14:54.352307
44233,6249563080,8384,7634,2025-02-15 02:30:08.394538
54267,9258408193,981,282,2024-10-14 01:04:46.534137
41604,4372529386,5044,556,2025-02-21 14:08:06.091851
4396,9267542520,4470,2907,2024-08-21 22:42:08.722881
23545,8412151700,1068,958,2024-12-16 07:06:53.647975
61326,5740200727,3097,1105,2024-10-17 08:30:35.565594
42974,2102589865,9405,5439,2024-08-14 13:05:05.835250
20698,6788773632,8369,3936,2024-12-31 16:59:39.887593
49024,9359416078,5419,4556,2024-10-28 00:05:59.995313
96677,5564598683,9221,8165,2025-03-28 09:03:15.099710
48114,7049129416,5331,4215,2024-07-29 18:05:23.820750
53131,4425528054,8582,2176,2024-08-14 22:49:26.285983
70775,7326228472,8675,7072,2024-08-27 19:39:07.992361
35946,9236895630,2304,823,2024-05-20 23:57:58.648397
58799,2690976923,8423,7402,2025-01-02 07:21:40.842308
88554,2908917944,8243,2241,2024-11-28 17:23:54.380927
16636,9900808694,1047,412,2024-12-02 22:22:04.629407
51355,6157024225,2542,1692,2024-05-26 23:50:15.718038
86078,2942838334,2966,845,2024-05-20 22:23:37.612320
13640,5723744134,3300,1676,2025-02-28 18:56:23.294178
70734,2728798718,6327,946,2024-09-25 04:24:31.515786
41499,6898435493,846,40,2024-10-01 21:18:15.098311
82500,2725738285,7476,2582,2025-01-23 11:48:32.973385
44610,3842991352,7237,5749,2024-11-19 00:58:31.752184
15271,5709427807,3862,3176,2024-07-13 01:58:41.151916
89331,3351671525,7875,6496,2025-02-28 16:04:00.711519
67525,4686809959,6972,2897,2025-03-04 11:18:56.172065
27650,9144181873,5578,1958,2024-07-12 07:57:36.451356
44497,3110036988,189,108,2025-02-08 12:28:33.103426
72241,1603519484,8779,593,2024-07-03 00:35:46.713692
84225,2011542857,1749,385,2024-09-25 01:06:44.131057
9694,1775232107,7980,4716,2024-09-01 03:42:15.052508
39839,6692463609,3006,1289,2025-01-23 14:27:41.243731
67567,4795872546,3761,1543,2024-10-29 05:50:45.671067
48073,2740840070,1793,1749,2025-04-09 08:03:59.841635
15565,2476412704,8774,3407,2025-01-16 12:55:56.573804
66862,9027258182,7620,5051,2024-10-02 15:50:52.665227
24599,6575813543,5793,1194,2025-01-05 20:14:42.143620
88912,3671840127,2862,1127,2025-03-02 06:28:55.392946
9773,8966889959,3463,1153,2024-09-11 20:45:50.901509
90705,3318307661,4932,137,2025-03-25 21:59:45.237714
7247,3107002599,7784,2773,2024-09-11 11:50:18.736532
21498,9785758064,2311,146,2025-03-10 01:58:33.418923
5332,5988310672,8976,1373,2025-01-07 14:20:09.967906
68172,1121244657,7500,2510,2024-04-29 08:04:49.277891
29219,7825845144,2366,1109,2025-01-20 01:24:10.154433
63496,1984176575,345,17,2025-02-18 01:18:45.788586
25272,7352525860,672,468,2024-07-01 01:10:41.555840
28998,9281962088,7859,3948,2024-09-29 18:04:05.982697
81002,9331301846,1308,578,2024-11-30 10:07:55.347115
53938,4712343064,5343,1709,2025-02-28 21:50:34.147682
69800,7990945787,647,238,2024-06-16 15:35:27.546933
8675,9656422794,1123,703,2024-09-29 07:11:46.365089
75224,3396148208,9332,7976,2024-07-17 22:10:36.765868
95936,3681033433,3704,103,2024-05-09 14:27:27.931439
74806,6509000186,8373,6302,2025-03-02 22:07:33.610341
51289,5589069886,8334,3091,2025-01-05 03:20:15.078319
78928,2876795168,8769,5342,2025-04-06 20:20:45.105817
97808,2099432255,3191,806,2025-01-13 03:17:43.716247
28594,7527045749,124,91,2024-07-06 17:36:09.989376
56689,1045374798,8847,7791,2025-03-24 05:46:45.283990
48658,5889883275,7673,7504,2024-06-16 02:44:52.432887
44954,1946537767,2759,391,2024-10-30 04:34:50.325612
26418,9622354285,9555,7244,2024-08-24 04:41:16.153442
96492,2673322003,7360,6572,2025-02-07 05:25:59.964593
1070,5677122014,5639,4040,2025-04-16 22:03:52.862658
8084,7360805559,7883,7692,2025-01-22 17:40:34.896470
94406,1673440419,5097,20,2024-08-27 03:36:36.142386
58498,9283749043,444,364,2024-09-30 12:47:02.661834
39326,9508320701,5482,995,2025-04-08 08:51:24.236296
5866,8558804918,3544,3423,2024-07-09 08:59:45.578149
16344,9551144145,7119,4365,2024-12-11 18:50:00.630341
92988,5953713918,9161,4226,2024-07-20 00:41:41.240180
17171,3095611292,1313,413,2024-09-15 17:08:40.548887
32578,6726585959,8250,2419,2024-11-02 13:48:11.220051
98919,8171996300,7365,4550,2024-06-01 19:58:09.196352
47355,5014448355,282,235,2024-11-04 05:03:03.157462
98456,3825688399,3216,840,2024-12-11 12:05:15.847214
25345,9290361777,8759,5318,2024-09-28 22:45:48.650729
23418,8016830735,4108,2872,2025-02-07 05:39:02.798795
82863,4421294237,8571,707,2024-12-04 11:58:25.528662
93038,8251627540,3506,178,2024-10-26 14:42:00.611618
90219,7515125789,307,247,2025-01-11 11:29:56.475744
39116,4413118361,1709,209,2024-12-19 21:15:20.683896
8348,1081375205,5644,1370,2024-06-24 14:53:27.321773
39999,7118023924,9505,8139,2025-04-16 04:26:49.642842
46917,6690161381,1205,599,2024-12-01 00:29:04.751712
43562,7490650916,2340,165,2024-04-30 02:53:37.779823
19610,9654870637,2463,942,2024-07-27 07:21:44.817650
88132,7789786107,5736,2111,2025-03-07 14:09:18.674259
33997,8160744920,7361,4490,2025-01-29 18:44:09.019626
93606,6807769498,1451,130,2024-05-27 22:40:29.537625
31048,7953828553,9869,4063,2025-01-08 17:56:37.942036
48594,7789659505,1365,799,2024-07-29 21:13:57.053056
45727,5053580688,7567,432,2024-09-14 18:35:18.653956
81577,6043253349,8702,2437,2025-01-20 19:31:41.328876
1305,2363127337,4745,1224,2024-05-13 08:27:42.576870
8490,8820882869,2704,2284,2024-10-10 09:46:15.855989
42393,8839385722,252,220,2024-08-18 23:43:23.229183
