SupportTicketID,Client_num,IssueType,Status,SupportTicket_date,Assigned_to
192863,65927415,Technical,Open,2023-08-03 17:50:52.806403,Angel Campbell
52796,97177932,General,In Progress,2023-05-07 07:52:15.207504,Brian Weber
282018,90095136,Billing,In Progress,2023-12-12 13:43:36.662424,Amy Henson
671476,43178759,General,Closed,2024-04-25 13:44:52.588697,Misty Hall
402825,28401069,Billing,Open,2023-10-03 08:29:55.992974,Brittney King
754091,24674330,Technical,Open,2023-06-05 11:27:14.972743,Shelly Johnson
596544,83400606,Billing,In Progress,2024-04-05 22:13:00.043431,Brandon Stevens
593024,54179758,General,Open,2023-07-17 00:28:13.970669,Stacy Manning
221916,43852971,Technical,Closed,2023-07-12 18:52:45.979030,Matthew Strong MD
677857,41160385,General,Open,2023-11-22 06:34:18.083712,Amanda Perez
720387,37830697,General,In Progress,2024-04-16 07:25:34.762670,Christopher Smith
155081,48886894,Technical,Closed,2024-03-16 12:57:38.036984,Christina White
668677,54179758,General,In Progress,2023-08-20 11:00:18.052384,Mark Rowe
82781,98934106,Technical,Open,2024-02-05 04:09:42.138909,Troy Oconnor
916579,65691525,Technical,In Progress,2023-10-01 07:41:17.689278,Adrian Cannon
75254,18317052,Billing,Open,2023-11-21 18:32:31.510092,Anita Burns
902773,56775211,General,In Progress,2023-10-24 21:23:20.964029,Pamela Brooks
983032,73954629,Technical,Open,2023-11-28 19:12:51.054680,Joshua Gregory
553423,66147304,Billing,In Progress,2023-12-29 10:43:36.071226,Elizabeth Lane
672994,63100426,Technical,Open,2023-05-16 02:00:04.201855,Cameron Kaiser
484713,75716103,Billing,Open,2023-07-30 07:48:58.773137,Christian Lane
299192,92681579,Technical,In Progress,2023-09-05 20:04:35.506224,James Weiss
543492,27453808,General,Closed,2024-02-01 21:36:08.230994,Willie Klein
97233,43338205,Technical,Closed,2023-05-09 23:58:27.011258,Teresa Ramirez
959320,50964396,General,In Progress,2023-06-17 02:40:29.068315,Lisa Mccarthy
621690,55061672,Billing,Closed,2023-10-06 20:42:04.532404,Alison Nixon
791318,22460613,General,Closed,2024-01-04 20:27:50.980977,Robert Stevenson
518136,77980520,Billing,Closed,2023-07-08 22:05:27.741532,Kelli Hill
27377,54415107,Billing,In Progress,2024-04-26 00:44:29.288955,Daniel Calhoun
465435,62223808,Billing,In Progress,2023-07-11 20:32:36.249959,Carlos Swanson
722493,61009266,Billing,In Progress,2023-05-18 00:40:30.928271,Gabriel Cervantes
121892,91873914,Billing,In Progress,2024-02-27 05:36:31.482055,Michael Chang
728274,58019814,Technical,Closed,2023-12-17 07:08:46.730394,John Jarvis
72660,65080059,Technical,In Progress,2023-05-07 03:01:28.890599,Sophia Brown
568037,76448754,General,In Progress,2024-04-12 20:54:50.220549,Christian Austin
72112,34358480,Technical,Open,2024-01-20 21:30:41.385276,Hector White
461921,98533992,Billing,In Progress,2023-05-04 20:42:59.870374,Tonya Allen
738898,44572366,Billing,In Progress,2023-09-23 05:33:11.942384,Benjamin Garcia
680784,47557475,Billing,Closed,2023-05-02 03:16:54.930043,Kimberly King
882882,32086135,Technical,Closed,2024-04-03 06:31:48.252852,Allen Yates
651890,43855868,General,Closed,2024-02-12 06:08:11.337724,Jacqueline Jennings
602895,73872801,Billing,In Progress,2023-12-24 14:44:48.224587,Gregory Pena
648908,64353768,Technical,Open,2023-12-10 05:13:06.935174,Nathaniel George
448710,20204777,Technical,In Progress,2024-01-18 08:08:24.082319,Christopher Williams
289735,10421976,General,Closed,2023-07-07 13:11:52.350372,Mark Baldwin
990560,39943757,Technical,In Progress,2023-11-03 18:07:14.554423,Alejandra Montes
595485,77157401,Technical,Closed,2023-08-04 09:47:38.772082,Anthony Hancock
476402,53404834,Billing,Closed,2024-02-23 23:10:29.341063,William Gregory
215664,13342736,Billing,Open,2024-03-25 07:49:21.675007,Jennifer George
358247,20681590,General,In Progress,2024-03-20 00:53:37.822810,Joshua Washington
636774,41182127,General,Closed,2024-03-28 03:57:11.729558,Benjamin Blair
949913,28821348,Billing,Open,2023-10-31 13:51:17.153482,Anna Dillon
460359,68112597,Technical,In Progress,2023-05-14 02:42:18.302043,Dr. Paul Case
896657,89212677,Technical,Closed,2024-03-04 03:47:31.976145,Michael Huynh
918152,67349621,Technical,In Progress,2023-09-01 19:11:25.947526,Michelle Henry
983831,11866019,Billing,In Progress,2023-11-24 14:13:36.650124,Andrew Watson
873557,18075410,Billing,Open,2024-02-03 22:26:44.063833,Jeffrey Martin
689426,23922179,Billing,Closed,2024-04-05 11:34:58.487743,Benjamin Alexander
441434,61349877,General,Open,2023-05-07 23:40:57.912326,Kelly Singleton
669741,27787647,Technical,In Progress,2023-08-23 22:18:53.428408,Jonathan Jones
122565,92123637,Billing,Open,2023-12-11 03:08:35.744941,Jennifer Silva
484209,47789850,Technical,Closed,2023-09-12 09:35:49.003735,Kyle Caldwell
965334,30044280,General,Open,2023-09-11 17:54:16.844751,Susan Norris
246048,55061672,General,Open,2023-11-07 13:03:48.543953,Patricia Skinner
848907,24005352,Billing,Closed,2023-12-14 10:22:50.287693,Jennifer Preston
209134,19570597,Technical,Closed,2024-01-02 19:58:43.759053,Gary Cole
655902,52028492,Billing,Closed,2023-12-06 22:39:55.518416,Dylan Stewart
756475,89492705,Billing,Closed,2023-11-28 02:08:44.776595,Pamela Soto
829504,72939669,Billing,In Progress,2024-02-16 02:10:40.089340,Rachel Cummings
696951,43192816,Billing,In Progress,2023-10-28 12:47:59.326634,Mitchell Silva
479181,10421976,Technical,Open,2023-07-18 09:49:20.496690,Edward Carey
724292,87780318,Technical,Open,2023-11-16 13:47:02.758854,Mrs. Donna George
724380,38735619,Technical,Open,2023-09-15 19:27:29.838967,Sonya Green
102093,44358723,General,Closed,2023-12-05 03:51:52.753277,Selena Sawyer
375894,20188573,General,Open,2024-02-13 23:36:45.916722,Kimberly Anderson
54198,48431122,General,Open,2023-05-19 00:22:43.834944,Rhonda Garcia
115563,59649409,General,Closed,2023-10-17 08:44:20.049233,Joshua Johnson
375393,34545282,Technical,Closed,2024-04-27 21:44:38.253525,Anna Rice
424372,99558176,Billing,Closed,2023-07-31 11:41:57.711701,Douglas Edwards
843439,15618735,General,Closed,2023-07-07 12:57:24.641214,Christopher Massey
458568,80715785,General,Closed,2023-12-02 06:10:11.196832,Joshua Taylor
148704,59894329,Billing,Closed,2023-09-04 09:31:48.256768,Kristen Brown
762069,73648438,General,Closed,2024-01-04 15:29:36.702151,Stacey Mills
662128,64045502,Technical,In Progress,2024-03-27 22:07:44.551466,Stephen Mack
647234,91073474,Technical,Closed,2023-09-02 18:16:49.735127,Taylor Galloway
561127,59641663,General,In Progress,2024-03-04 19:29:25.623269,Katherine Hayden
663989,30458697,Billing,In Progress,2024-01-09 16:37:52.455605,Eric Wright
828065,70084692,General,Closed,2023-11-03 08:07:14.824078,Katherine Kemp
684244,36302234,Technical,In Progress,2023-11-12 06:23:06.943443,Lisa Wood
850921,77609720,Billing,Closed,2023-09-23 02:22:14.546560,Janet Zimmerman
462191,97489419,Billing,Open,2023-11-05 17:10:42.175018,Jeffrey Blankenship
288593,48066923,Billing,In Progress,2023-08-22 07:08:26.820185,Johnny Mendez
204547,28297224,Billing,In Progress,2024-03-13 20:01:38.047353,Jack Chan
31421,73360052,Billing,In Progress,2023-05-03 03:35:35.035627,Laura Kelley
453422,43525335,Technical,Open,2024-04-18 13:30:16.714037,Yesenia Jones
283500,63236026,Billing,Closed,2024-02-25 15:25:28.349271,Tina Hernandez MD
305355,52520788,Technical,Closed,2023-08-01 14:06:26.178138,April Thomas
497596,45049102,Technical,Open,2024-03-30 08:08:20.861007,Shelly Hernandez
257288,15549744,Billing,Open,2023-06-21 22:26:44.958406,Spencer Anderson
568663,47017480,Technical,In Progress,2024-02-29 01:25:16.419574,Antonio Vazquez
672657,79849906,Billing,Open,2023-06-28 15:06:47.404258,Maria Brown
203241,74750455,General,In Progress,2024-01-01 12:26:59.012489,Lisa Peck
573920,32099695,Billing,In Progress,2023-06-12 16:05:19.986507,Jonathan Lewis
86903,48171156,Technical,In Progress,2023-05-24 20:36:17.347031,Kayla Hooper
343793,20913625,Billing,Closed,2023-06-25 21:39:20.488317,Christopher Mckee
321044,95975867,Billing,Closed,2023-05-07 01:19:52.285505,David Robertson
760588,39891792,General,In Progress,2023-10-19 08:41:07.058281,Peter Mills
725320,69856060,Technical,Closed,2023-07-11 15:36:15.096777,Kathy Reyes
934584,58755005,Billing,Open,2024-01-05 19:15:29.719497,Kelly Zhang
877949,92259283,Billing,Open,2023-11-27 16:55:42.403068,Mark Olson
99239,26495497,General,In Progress,2023-07-26 02:16:08.960225,Marvin White
725450,23361034,Billing,In Progress,2024-01-18 13:56:51.110163,James Pitts
885511,29679005,General,In Progress,2024-01-01 22:13:15.505408,Hailey Adams
457072,63711956,General,In Progress,2023-06-24 01:56:22.275313,Manuel Sutton
286355,27280500,Technical,Closed,2023-06-08 06:10:23.001984,Miss Anna Thompson
471166,11936505,Technical,Open,2023-07-09 22:05:19.351730,Julia Smith
319913,70066185,General,Open,2023-11-18 23:15:18.046478,Stephanie Barker
549108,75636295,Billing,Open,2024-03-24 06:58:08.774227,Austin Harrison
489722,89179856,Technical,In Progress,2023-07-25 16:40:25.857493,Maria Mccullough
798231,69820814,General,Closed,2023-09-23 10:15:53.308781,Christopher Spence
741552,26418800,General,Closed,2024-04-12 14:09:39.707633,Miss Rebecca Sharp
958420,96538520,Billing,Closed,2024-03-28 20:00:55.109510,Logan Swanson
844144,69710356,Technical,In Progress,2023-07-13 11:36:21.327966,Stacy Burke
664234,22626131,Billing,In Progress,2023-04-30 05:55:22.817815,Gerald Perez
32417,45257668,General,In Progress,2023-06-03 20:12:21.381171,Brian Johnson
254904,75681125,Billing,Open,2023-11-04 19:38:41.613785,Richard Flores
892178,23671077,Technical,Closed,2023-12-16 10:33:23.749571,William Contreras
838795,94030842,General,Closed,2024-03-12 12:27:25.738001,Rebecca Jarvis
331163,97156167,General,Open,2024-03-16 12:56:10.832362,Matthew Anderson
610937,12117821,General,Open,2024-03-29 01:34:23.220566,Teresa Davis
360752,18461728,Technical,In Progress,2023-12-04 14:44:33.600986,Melissa Baker
680969,26185778,Technical,Open,2024-01-16 11:52:43.876638,William Madden
269700,84498205,Technical,In Progress,2023-05-17 23:12:14.936387,Kenneth Sandoval
699558,80917328,Billing,Open,2023-05-14 18:17:44.489120,Gregory Allen II
649010,10598008,Technical,In Progress,2023-06-03 07:20:58.041635,Daniel Kemp
115818,97907446,Technical,In Progress,2024-03-20 00:32:20.346892,Maria Avila
737805,26520545,Technical,Closed,2023-06-17 10:42:26.315490,Louis Weber
416015,83833406,General,Closed,2023-11-12 05:46:19.184408,John Morrison
17468,34180426,Technical,Open,2023-05-02 07:21:16.527726,Alan Bishop
399538,44819758,Billing,Closed,2023-07-29 06:25:18.683366,Christina Brown
102417,28600014,Technical,In Progress,2023-07-15 22:02:44.122630,April Horne
185813,23469355,General,Open,2023-08-25 15:02:46.118273,Miranda Carroll
311115,89966648,Billing,In Progress,2024-02-07 11:49:58.603927,Thomas Hogan
28645,46224929,Technical,In Progress,2023-05-13 16:13:46.562789,James Holt
484416,13809942,Billing,In Progress,2024-01-27 18:21:26.262842,Bradley Quinn
129208,59725419,General,Closed,2023-09-01 23:01:29.968835,Angela Bowman
465710,92710698,Billing,Open,2023-05-28 01:54:20.972023,Jorge Thompson
343875,96801474,Technical,Closed,2023-10-10 22:58:16.644070,Mark Brown
148898,98375830,Technical,In Progress,2023-07-04 05:43:12.536417,Lawrence Villarreal
550886,50667071,Billing,In Progress,2023-08-02 20:30:44.322248,Keith Jones
533396,65896650,Billing,In Progress,2024-01-09 14:35:58.061678,Aaron Hodges
725958,73253826,General,Closed,2023-06-15 03:31:18.142182,Victoria Jones
980199,55350673,General,Open,2023-05-15 11:09:42.039165,Christine Thompson
656018,90223633,Technical,In Progress,2023-07-31 03:43:19.353592,Melanie Nichols
339796,16568966,General,Open,2023-08-08 08:23:25.141614,Amanda Simmons
724023,68584351,General,Closed,2023-11-10 08:57:58.679075,Debbie Reilly
142570,44516073,Technical,Open,2023-07-19 15:32:40.409298,Nicole Barnes
610901,68480619,General,In Progress,2023-11-17 06:52:58.962075,John Reed
757833,18460994,Technical,Open,2024-03-11 19:57:21.024037,Steven Taylor
277356,91257039,General,Open,2023-05-29 02:40:40.702939,Michael Robinson
262051,35724306,General,Closed,2023-06-23 22:32:52.854789,Troy Johnson
278139,61064028,Technical,In Progress,2023-06-26 02:08:30.862046,Catherine Snyder
776775,60718210,Technical,Open,2023-06-17 14:19:31.841345,Paul Mueller
236401,91954412,General,Open,2023-09-25 03:21:17.448721,Natalie Moore
672804,10088810,Billing,In Progress,2023-09-06 17:43:35.736686,Thomas Blake
33655,50739765,General,Closed,2023-07-01 04:56:43.302591,Jill Norton DVM
711522,29965647,Technical,In Progress,2023-12-11 11:42:13.332496,Gwendolyn Camacho
576925,77123306,Billing,In Progress,2023-10-28 23:48:56.834749,Nichole Williams
377238,77694407,Technical,Open,2023-11-22 23:03:13.787914,Elizabeth Miller
366577,13310673,Technical,Closed,2023-06-13 23:46:13.519502,Brian Waters
793398,90729680,General,Closed,2023-06-29 16:10:18.449433,Rebekah Stanley
83785,93785453,Technical,Open,2023-08-06 00:36:01.191215,Lindsay Woodard
748263,18280939,Technical,In Progress,2024-03-28 15:40:31.803324,Beth Santos
723076,59285382,Billing,Closed,2024-01-05 03:09:25.418868,Brianna Long
516879,75373705,Technical,In Progress,2023-07-28 23:27:16.867491,Mr. Arthur Moran
113036,37896607,Technical,Closed,2024-02-10 22:40:02.740685,Jason Kennedy
352962,64566604,Billing,In Progress,2024-03-15 10:58:32.050322,Bryan Sims
600836,62902692,Technical,In Progress,2024-04-12 01:15:05.555172,Joshua Nash
86250,68106869,Billing,Closed,2023-08-04 23:58:40.647966,Joanna Mann
54298,21657384,Technical,Open,2024-02-05 00:59:28.972503,Kathy Morrow
143619,43875813,Billing,In Progress,2024-01-27 19:59:26.049613,James Nichols
233326,48928539,Technical,Closed,2023-12-03 22:15:53.044336,Lori Jimenez
209505,17145497,Billing,Closed,2023-11-21 02:52:56.685904,Christine Johnson
716260,86640751,General,Open,2023-10-20 16:35:37.431823,Danielle Mckenzie
880435,39520705,Technical,Open,2023-05-29 15:11:06.970820,Kathleen Acosta
783854,54008654,General,Closed,2023-05-25 02:10:06.445800,Daniel Wood
621321,73147508,General,Open,2023-12-18 04:32:18.893610,Michelle Johnson
412531,47449525,Technical,In Progress,2023-09-20 13:23:34.412404,Matthew Rush
57604,24331061,General,Open,2024-03-25 11:19:08.725710,Heather Hubbard
592246,48069166,Technical,Open,2023-12-28 00:21:07.928208,Andrew Glass
730873,83523714,General,Closed,2024-01-07 04:07:07.226029,Anna Harper
783314,18673081,Billing,Open,2023-11-03 11:03:46.934544,Elizabeth Martinez
409695,86847401,Technical,Open,2024-04-15 12:40:10.142474,Chelsea Osborne
73530,10759119,Technical,In Progress,2024-03-31 22:03:35.807607,Leslie Gibson
210230,97361104,Technical,Closed,2023-10-09 08:40:45.625374,Tracy Fisher
435884,19140752,General,In Progress,2023-08-28 08:50:26.683181,Elizabeth Rowe
774618,20957382,Billing,Open,2023-07-08 14:56:30.695933,Heather Williams
30595,35724306,General,Open,2023-09-28 06:41:00.978671,Rebecca Arnold
789283,19570597,Technical,Closed,2024-02-25 17:11:56.898839,Matthew Johns
720767,63853869,General,Closed,2023-11-15 16:09:58.399539,Jaime Bartlett
830814,29362699,Technical,Closed,2023-09-23 08:13:40.142777,Paul Hernandez
748499,26546863,Billing,Open,2024-04-09 02:12:03.543127,Sue Lewis
389052,23936164,General,Closed,2024-01-24 08:20:40.699392,Holly Lee
231295,32849911,Billing,In Progress,2024-01-27 09:29:09.605657,Christian Salas
185424,86034279,Billing,Closed,2023-05-10 01:17:51.747941,Rebecca Hall
316071,43076597,Technical,Closed,2023-08-21 05:08:23.838097,Dawn Clay
970503,34234528,General,In Progress,2024-04-13 04:32:11.441471,Richard Crawford
957872,11174191,Technical,Open,2023-12-14 10:02:51.758182,Reginald Hawkins
253954,86016649,Billing,In Progress,2023-12-03 23:40:14.484282,Mr. Micheal Lopez
648311,97177932,General,Open,2024-03-03 22:24:14.920244,Adrian Matthews
147521,52378562,General,Closed,2023-06-15 21:27:16.722752,Nathan Griffin
797307,88596627,Technical,In Progress,2024-02-13 18:34:08.374877,Shelly Ryan
766015,16835293,Technical,Open,2023-12-09 23:54:55.420891,Kimberly Garcia
425800,60260135,Billing,In Progress,2023-09-22 13:48:27.399715,Richard Stevens
992015,64598309,Technical,In Progress,2023-11-25 20:55:19.218055,Levi Cook
418251,81344568,Technical,Closed,2023-07-13 21:35:18.595275,Laura Lewis
307837,81784614,General,Closed,2023-09-04 00:47:48.356976,Paul Russell
854023,19070049,Billing,Closed,2023-12-04 17:12:30.139043,Stacey Ellis
854968,87210332,General,In Progress,2024-01-18 14:42:22.590096,Jared Chen
670476,47631233,General,In Progress,2023-05-09 04:00:59.599923,Haley Bentley
337936,48838051,General,In Progress,2023-07-25 21:08:34.925375,Brian Jones
25101,26418800,Technical,Open,2023-07-08 18:36:42.682006,Michelle Woods
460722,92249261,Technical,In Progress,2024-01-26 07:45:24.598976,Devin Summers
722546,44058490,General,Open,2024-02-10 03:37:30.601027,Dakota Tyler
125319,21773519,Technical,Closed,2024-01-03 22:42:21.395611,Ryan Hall
832547,10598008,Technical,Open,2024-02-02 23:48:01.768925,Alvin Hanson
156084,14595385,General,Open,2023-11-05 00:28:31.363329,Linda Moreno
171693,33056010,General,Open,2024-01-20 09:39:27.754560,Karen Cruz
190036,97409617,General,Open,2023-08-23 10:24:08.153446,William Jones
635441,61490612,General,In Progress,2023-12-07 19:43:55.787267,Erica Mitchell
942087,71948191,General,Closed,2023-09-21 05:59:09.395180,James Murphy
467400,65716448,General,Closed,2023-05-17 17:06:08.927211,Christopher Ramsey
591542,68269467,Technical,Closed,2023-10-29 15:52:22.961328,Jonathan White
242493,29968591,Billing,Closed,2024-01-25 14:47:48.557252,Alexandra Sawyer
55473,37614521,Technical,Closed,2023-07-25 08:15:18.829536,Alan Tucker
209738,80568447,General,Open,2023-10-07 22:12:56.090297,Alexander Newman
742556,40155167,General,In Progress,2023-07-30 05:30:25.993717,Eugene Smith
530122,64411798,Technical,Closed,2023-05-25 17:46:38.436819,Antonio Smith
225591,78442642,General,In Progress,2023-11-01 18:56:05.914748,Richard Glenn
184502,64231540,General,In Progress,2023-09-12 09:43:11.450463,Mary Gonzalez
333998,31791100,General,In Progress,2024-04-19 07:45:12.213824,Mrs. Kristin Gutierrez
